Source,Target
 Rice , Dill 
 Rice , Chopped Parsley 
 Rice , Mint 
 Chicken Stock , Dill 
 Chicken Stock , Chopped Parsley 
 Chicken Stock , Mint 
 Dill , Chopped Parsley 
 Dill , Mint 
 Chopped Parsley , Mint 
Chicken Thighs , Coriander 
Chicken Thighs , Cumin 
Chicken Thighs , Cardamom 
Chicken Thighs , Cayenne Pepper 
Chicken Thighs , Paprika 
Chicken Thighs , Lemon Juice 
Chicken Thighs , Olive Oil 
Chicken Thighs , Greek Yogurt 
Chicken Thighs , Garlic Clove 
Chicken Thighs , Cumin 
Chicken Thighs , Lemon Juice 
Chicken Thighs , Lettuce 
Chicken Thighs , Tomato 
Chicken Thighs , Pita Bread 
 Coriander , Cumin 
 Coriander , Cardamom 
 Coriander , Cayenne Pepper 
 Coriander , Paprika 
 Coriander , Lemon Juice 
 Coriander , Olive Oil 
 Coriander , Greek Yogurt 
 Coriander , Garlic Clove 
 Coriander , Cumin 
 Coriander , Lemon Juice 
 Coriander , Lettuce 
 Coriander , Tomato 
 Coriander , Pita Bread 
 Cumin , Cardamom 
 Cumin , Cayenne Pepper 
 Cumin , Paprika 
 Cumin , Lemon Juice 
 Cumin , Olive Oil 
 Cumin , Greek Yogurt 
 Cumin , Garlic Clove 
 Cumin , Cumin 
 Cumin , Lemon Juice 
 Cumin , Lettuce 
 Cumin , Tomato 
 Cumin , Pita Bread 
 Cardamom , Cayenne Pepper 
 Cardamom , Paprika 
 Cardamom , Lemon Juice 
 Cardamom , Olive Oil 
 Cardamom , Greek Yogurt 
 Cardamom , Garlic Clove 
 Cardamom , Cumin 
 Cardamom , Lemon Juice 
 Cardamom , Lettuce 
 Cardamom , Tomato 
 Cardamom , Pita Bread 
 Cayenne Pepper , Paprika 
 Cayenne Pepper , Lemon Juice 
 Cayenne Pepper , Olive Oil 
 Cayenne Pepper , Greek Yogurt 
 Cayenne Pepper , Garlic Clove 
 Cayenne Pepper , Cumin 
 Cayenne Pepper , Lemon Juice 
 Cayenne Pepper , Lettuce 
 Cayenne Pepper , Tomato 
 Cayenne Pepper , Pita Bread 
 Paprika , Lemon Juice 
 Paprika , Olive Oil 
 Paprika , Greek Yogurt 
 Paprika , Garlic Clove 
 Paprika , Cumin 
 Paprika , Lemon Juice 
 Paprika , Lettuce 
 Paprika , Tomato 
 Paprika , Pita Bread 
 Lemon Juice , Olive Oil 
 Lemon Juice , Greek Yogurt 
 Lemon Juice , Garlic Clove 
 Lemon Juice , Cumin 
 Lemon Juice , Lemon Juice 
 Lemon Juice , Lettuce 
 Lemon Juice , Tomato 
 Lemon Juice , Pita Bread 
 Olive Oil , Greek Yogurt 
 Olive Oil , Garlic Clove 
 Olive Oil , Cumin 
 Olive Oil , Lemon Juice 
 Olive Oil , Lettuce 
 Olive Oil , Tomato 
 Olive Oil , Pita Bread 
 Greek Yogurt , Garlic Clove 
 Greek Yogurt , Cumin 
 Greek Yogurt , Lemon Juice 
 Greek Yogurt , Lettuce 
 Greek Yogurt , Tomato 
 Greek Yogurt , Pita Bread 
 Garlic Clove , Cumin 
 Garlic Clove , Lemon Juice 
 Garlic Clove , Lettuce 
 Garlic Clove , Tomato 
 Garlic Clove , Pita Bread 
 Cumin , Lemon Juice 
 Cumin , Lettuce 
 Cumin , Tomato 
 Cumin , Pita Bread 
 Lemon Juice , Lettuce 
 Lemon Juice , Tomato 
 Lemon Juice , Pita Bread 
 Lettuce , Tomato 
 Lettuce , Pita Bread 
 Tomato , Pita Bread 
Rice , Coconut Milk 
Rice , Water 
Rice , Salt 
Rice , Corn Flour 
Rice , Flour 
Rice , Eggs 
Rice , Coconut Cream 
Rice , Sugar 
 Coconut Milk , Water 
 Coconut Milk , Salt 
 Coconut Milk , Corn Flour 
 Coconut Milk , Flour 
 Coconut Milk , Eggs 
 Coconut Milk , Coconut Cream 
 Coconut Milk , Sugar 
 Water , Salt 
 Water , Corn Flour 
 Water , Flour 
 Water , Eggs 
 Water , Coconut Cream 
 Water , Sugar 
 Salt , Corn Flour 
 Salt , Flour 
 Salt , Eggs 
 Salt , Coconut Cream 
 Salt , Sugar 
 Corn Flour , Flour 
 Corn Flour , Eggs 
 Corn Flour , Coconut Cream 
 Corn Flour , Sugar 
 Flour , Eggs 
 Flour , Coconut Cream 
 Flour , Sugar 
 Eggs , Coconut Cream 
 Eggs , Sugar 
 Coconut Cream , Sugar 
Green Pepper , Olive Oil 
Green Pepper , Onion 
Green Pepper , Garlic 
Green Pepper , Quinoa 
Green Pepper , Black Beans 
Green Pepper , Sweetcorn 
Green Pepper , Diced Tomatoes 
Green Pepper , Cumin 
Green Pepper , Chili Powder 
Green Pepper , Smoked Paprika 
Green Pepper , Salt 
Green Pepper , Pepper 
Green Pepper , Shredded Mexican Cheese 
Green Pepper , Cilantro 
 Olive Oil , Onion 
 Olive Oil , Garlic 
 Olive Oil , Quinoa 
 Olive Oil , Black Beans 
 Olive Oil , Sweetcorn 
 Olive Oil , Diced Tomatoes 
 Olive Oil , Cumin 
 Olive Oil , Chili Powder 
 Olive Oil , Smoked Paprika 
 Olive Oil , Salt 
 Olive Oil , Pepper 
 Olive Oil , Shredded Mexican Cheese 
 Olive Oil , Cilantro 
 Onion , Garlic 
 Onion , Quinoa 
 Onion , Black Beans 
 Onion , Sweetcorn 
 Onion , Diced Tomatoes 
 Onion , Cumin 
 Onion , Chili Powder 
 Onion , Smoked Paprika 
 Onion , Salt 
 Onion , Pepper 
 Onion , Shredded Mexican Cheese 
 Onion , Cilantro 
 Garlic , Quinoa 
 Garlic , Black Beans 
 Garlic , Sweetcorn 
 Garlic , Diced Tomatoes 
 Garlic , Cumin 
 Garlic , Chili Powder 
 Garlic , Smoked Paprika 
 Garlic , Salt 
 Garlic , Pepper 
 Garlic , Shredded Mexican Cheese 
 Garlic , Cilantro 
 Quinoa , Black Beans 
 Quinoa , Sweetcorn 
 Quinoa , Diced Tomatoes 
 Quinoa , Cumin 
 Quinoa , Chili Powder 
 Quinoa , Smoked Paprika 
 Quinoa , Salt 
 Quinoa , Pepper 
 Quinoa , Shredded Mexican Cheese 
 Quinoa , Cilantro 
 Black Beans , Sweetcorn 
 Black Beans , Diced Tomatoes 
 Black Beans , Cumin 
 Black Beans , Chili Powder 
 Black Beans , Smoked Paprika 
 Black Beans , Salt 
 Black Beans , Pepper 
 Black Beans , Shredded Mexican Cheese 
 Black Beans , Cilantro 
 Sweetcorn , Diced Tomatoes 
 Sweetcorn , Cumin 
 Sweetcorn , Chili Powder 
 Sweetcorn , Smoked Paprika 
 Sweetcorn , Salt 
 Sweetcorn , Pepper 
 Sweetcorn , Shredded Mexican Cheese 
 Sweetcorn , Cilantro 
 Diced Tomatoes , Cumin 
 Diced Tomatoes , Chili Powder 
 Diced Tomatoes , Smoked Paprika 
 Diced Tomatoes , Salt 
 Diced Tomatoes , Pepper 
 Diced Tomatoes , Shredded Mexican Cheese 
 Diced Tomatoes , Cilantro 
 Cumin , Chili Powder 
 Cumin , Smoked Paprika 
 Cumin , Salt 
 Cumin , Pepper 
 Cumin , Shredded Mexican Cheese 
 Cumin , Cilantro 
 Chili Powder , Smoked Paprika 
 Chili Powder , Salt 
 Chili Powder , Pepper 
 Chili Powder , Shredded Mexican Cheese 
 Chili Powder , Cilantro 
 Smoked Paprika , Salt 
 Smoked Paprika , Pepper 
 Smoked Paprika , Shredded Mexican Cheese 
 Smoked Paprika , Cilantro 
 Salt , Pepper 
 Salt , Shredded Mexican Cheese 
 Salt , Cilantro 
 Pepper , Shredded Mexican Cheese 
 Pepper , Cilantro 
 Shredded Mexican Cheese , Cilantro 
soy sauce , water 
soy sauce , brown sugar 
soy sauce , ground ginger 
soy sauce , minced garlic 
soy sauce , cornstarch 
soy sauce , chicken breasts 
soy sauce , stir-fry vegetables 
soy sauce , brown rice 
 water , brown sugar 
 water , ground ginger 
 water , minced garlic 
 water , cornstarch 
 water , chicken breasts 
 water , stir-fry vegetables 
 water , brown rice 
 brown sugar , ground ginger 
 brown sugar , minced garlic 
 brown sugar , cornstarch 
 brown sugar , chicken breasts 
 brown sugar , stir-fry vegetables 
 brown sugar , brown rice 
 ground ginger , minced garlic 
 ground ginger , cornstarch 
 ground ginger , chicken breasts 
 ground ginger , stir-fry vegetables 
 ground ginger , brown rice 
 minced garlic , cornstarch 
 minced garlic , chicken breasts 
 minced garlic , stir-fry vegetables 
 minced garlic , brown rice 
 cornstarch , chicken breasts 
 cornstarch , stir-fry vegetables 
 cornstarch , brown rice 
 chicken breasts , stir-fry vegetables 
 chicken breasts , brown rice 
 stir-fry vegetables , brown rice 
potatoes , green beans 
potatoes , sunflower oil 
potatoes , garlic 
potatoes , Thai green curry paste 
potatoes , coconut milk 
potatoes , Thai fish sauce 
potatoes , Sugar 
potatoes , Chicken 
potatoes , lime 
potatoes , basil 
potatoes , Rice 
 green beans , sunflower oil 
 green beans , garlic 
 green beans , Thai green curry paste 
 green beans , coconut milk 
 green beans , Thai fish sauce 
 green beans , Sugar 
 green beans , Chicken 
 green beans , lime 
 green beans , basil 
 green beans , Rice 
 sunflower oil , garlic 
 sunflower oil , Thai green curry paste 
 sunflower oil , coconut milk 
 sunflower oil , Thai fish sauce 
 sunflower oil , Sugar 
 sunflower oil , Chicken 
 sunflower oil , lime 
 sunflower oil , basil 
 sunflower oil , Rice 
 garlic , Thai green curry paste 
 garlic , coconut milk 
 garlic , Thai fish sauce 
 garlic , Sugar 
 garlic , Chicken 
 garlic , lime 
 garlic , basil 
 garlic , Rice 
 Thai green curry paste , coconut milk 
 Thai green curry paste , Thai fish sauce 
 Thai green curry paste , Sugar 
 Thai green curry paste , Chicken 
 Thai green curry paste , lime 
 Thai green curry paste , basil 
 Thai green curry paste , Rice 
 coconut milk , Thai fish sauce 
 coconut milk , Sugar 
 coconut milk , Chicken 
 coconut milk , lime 
 coconut milk , basil 
 coconut milk , Rice 
 Thai fish sauce , Sugar 
 Thai fish sauce , Chicken 
 Thai fish sauce , lime 
 Thai fish sauce , basil 
 Thai fish sauce , Rice 
 Sugar , Chicken 
 Sugar , lime 
 Sugar , basil 
 Sugar , Rice 
 Chicken , lime 
 Chicken , basil 
 Chicken , Rice 
 lime , basil 
 lime , Rice 
 basil , Rice 
Olive Oil , Onion 
Olive Oil , Garlic 
Olive Oil , Worcestershire Sauce 
Olive Oil , Tomato Puree 
Olive Oil , Turkey Mince 
Olive Oil , Eggs 
Olive Oil , Breadcrumbs 
Olive Oil , Barbeque Sauce 
Olive Oil , Cannellini Beans 
Olive Oil , Parsley 
 Onion , Garlic 
 Onion , Worcestershire Sauce 
 Onion , Tomato Puree 
 Onion , Turkey Mince 
 Onion , Eggs 
 Onion , Breadcrumbs 
 Onion , Barbeque Sauce 
 Onion , Cannellini Beans 
 Onion , Parsley 
 Garlic , Worcestershire Sauce 
 Garlic , Tomato Puree 
 Garlic , Turkey Mince 
 Garlic , Eggs 
 Garlic , Breadcrumbs 
 Garlic , Barbeque Sauce 
 Garlic , Cannellini Beans 
 Garlic , Parsley 
 Worcestershire Sauce , Tomato Puree 
 Worcestershire Sauce , Turkey Mince 
 Worcestershire Sauce , Eggs 
 Worcestershire Sauce , Breadcrumbs 
 Worcestershire Sauce , Barbeque Sauce 
 Worcestershire Sauce , Cannellini Beans 
 Worcestershire Sauce , Parsley 
 Tomato Puree , Turkey Mince 
 Tomato Puree , Eggs 
 Tomato Puree , Breadcrumbs 
 Tomato Puree , Barbeque Sauce 
 Tomato Puree , Cannellini Beans 
 Tomato Puree , Parsley 
 Turkey Mince , Eggs 
 Turkey Mince , Breadcrumbs 
 Turkey Mince , Barbeque Sauce 
 Turkey Mince , Cannellini Beans 
 Turkey Mince , Parsley 
 Eggs , Breadcrumbs 
 Eggs , Barbeque Sauce 
 Eggs , Cannellini Beans 
 Eggs , Parsley 
 Breadcrumbs , Barbeque Sauce 
 Breadcrumbs , Cannellini Beans 
 Breadcrumbs , Parsley 
 Barbeque Sauce , Cannellini Beans 
 Barbeque Sauce , Parsley 
 Cannellini Beans , Parsley 
Tahini , Lemon 
Tahini , Olive Oil 
Tahini , Red Onions 
Tahini , Garlic 
Tahini , Yellow Pepper 
Tahini , Green Beans 
Tahini , Courgettes 
Tahini , Kale 
Tahini , Lentils 
 Lemon , Olive Oil 
 Lemon , Red Onions 
 Lemon , Garlic 
 Lemon , Yellow Pepper 
 Lemon , Green Beans 
 Lemon , Courgettes 
 Lemon , Kale 
 Lemon , Lentils 
 Olive Oil , Red Onions 
 Olive Oil , Garlic 
 Olive Oil , Yellow Pepper 
 Olive Oil , Green Beans 
 Olive Oil , Courgettes 
 Olive Oil , Kale 
 Olive Oil , Lentils 
 Red Onions , Garlic 
 Red Onions , Yellow Pepper 
 Red Onions , Green Beans 
 Red Onions , Courgettes 
 Red Onions , Kale 
 Red Onions , Lentils 
 Garlic , Yellow Pepper 
 Garlic , Green Beans 
 Garlic , Courgettes 
 Garlic , Kale 
 Garlic , Lentils 
 Yellow Pepper , Green Beans 
 Yellow Pepper , Courgettes 
 Yellow Pepper , Kale 
 Yellow Pepper , Lentils 
 Green Beans , Courgettes 
 Green Beans , Kale 
 Green Beans , Lentils 
 Courgettes , Kale 
 Courgettes , Lentils 
 Kale , Lentils 
Plain Flour , Butter 
Plain Flour , Golden Syrup 
Plain Flour , Breadcrumbs 
Plain Flour , Lemons 
Plain Flour , Eggs 
 Butter , Golden Syrup 
 Butter , Breadcrumbs 
 Butter , Lemons 
 Butter , Eggs 
 Golden Syrup , Breadcrumbs 
 Golden Syrup , Lemons 
 Golden Syrup , Eggs 
 Breadcrumbs , Lemons 
 Breadcrumbs , Eggs 
 Lemons , Eggs 
Butter , Parmesan 
Butter , Milk 
Butter , Bay Leaves 
Butter , Plain Flour 
Butter , English Mustard 
Butter , Cayenne Pepper 
Butter , Gruyere 
Butter , Eggs 
Butter , Goats Cheese 
Butter , Double Cream 
Butter , Spinach 
 Parmesan , Milk 
 Parmesan , Bay Leaves 
 Parmesan , Plain Flour 
 Parmesan , English Mustard 
 Parmesan , Cayenne Pepper 
 Parmesan , Gruyere 
 Parmesan , Eggs 
 Parmesan , Goats Cheese 
 Parmesan , Double Cream 
 Parmesan , Spinach 
 Milk , Bay Leaves 
 Milk , Plain Flour 
 Milk , English Mustard 
 Milk , Cayenne Pepper 
 Milk , Gruyere 
 Milk , Eggs 
 Milk , Goats Cheese 
 Milk , Double Cream 
 Milk , Spinach 
 Bay Leaves , Plain Flour 
 Bay Leaves , English Mustard 
 Bay Leaves , Cayenne Pepper 
 Bay Leaves , Gruyere 
 Bay Leaves , Eggs 
 Bay Leaves , Goats Cheese 
 Bay Leaves , Double Cream 
 Bay Leaves , Spinach 
 Plain Flour , English Mustard 
 Plain Flour , Cayenne Pepper 
 Plain Flour , Gruyere 
 Plain Flour , Eggs 
 Plain Flour , Goats Cheese 
 Plain Flour , Double Cream 
 Plain Flour , Spinach 
 English Mustard , Cayenne Pepper 
 English Mustard , Gruyere 
 English Mustard , Eggs 
 English Mustard , Goats Cheese 
 English Mustard , Double Cream 
 English Mustard , Spinach 
 Cayenne Pepper , Gruyere 
 Cayenne Pepper , Eggs 
 Cayenne Pepper , Goats Cheese 
 Cayenne Pepper , Double Cream 
 Cayenne Pepper , Spinach 
 Gruyere , Eggs 
 Gruyere , Goats Cheese 
 Gruyere , Double Cream 
 Gruyere , Spinach 
 Eggs , Goats Cheese 
 Eggs , Double Cream 
 Eggs , Spinach 
 Goats Cheese , Double Cream 
 Goats Cheese , Spinach 
 Double Cream , Spinach 
Flour , Sugar 
Flour , Baking Powder 
Flour , Salt 
Flour , Egg 
Flour , Milk 
Flour , Oil 
Flour , Oil 
Flour , Icing Sugar 
 Sugar , Baking Powder 
 Sugar , Salt 
 Sugar , Egg 
 Sugar , Milk 
 Sugar , Oil 
 Sugar , Oil 
 Sugar , Icing Sugar 
 Baking Powder , Salt 
 Baking Powder , Egg 
 Baking Powder , Milk 
 Baking Powder , Oil 
 Baking Powder , Oil 
 Baking Powder , Icing Sugar 
 Salt , Egg 
 Salt , Milk 
 Salt , Oil 
 Salt , Oil 
 Salt , Icing Sugar 
 Egg , Milk 
 Egg , Oil 
 Egg , Oil 
 Egg , Icing Sugar 
 Milk , Oil 
 Milk , Oil 
 Milk , Icing Sugar 
 Oil , Oil 
 Oil , Icing Sugar 
 Oil , Icing Sugar 
Lamb Mince , Garlic 
Lamb Mince , Onion 
Lamb Mince , Spinach 
Lamb Mince , Tomato Puree 
Lamb Mince , Cumin 
Lamb Mince , Chicken Stock 
Lamb Mince , Harissa Spice 
Lamb Mince , Chickpeas 
Lamb Mince , Lemon Juice 
Lamb Mince , Macaroni 
Lamb Mince , Salt 
Lamb Mince , Pepper 
 Garlic , Onion 
 Garlic , Spinach 
 Garlic , Tomato Puree 
 Garlic , Cumin 
 Garlic , Chicken Stock 
 Garlic , Harissa Spice 
 Garlic , Chickpeas 
 Garlic , Lemon Juice 
 Garlic , Macaroni 
 Garlic , Salt 
 Garlic , Pepper 
 Onion , Spinach 
 Onion , Tomato Puree 
 Onion , Cumin 
 Onion , Chicken Stock 
 Onion , Harissa Spice 
 Onion , Chickpeas 
 Onion , Lemon Juice 
 Onion , Macaroni 
 Onion , Salt 
 Onion , Pepper 
 Spinach , Tomato Puree 
 Spinach , Cumin 
 Spinach , Chicken Stock 
 Spinach , Harissa Spice 
 Spinach , Chickpeas 
 Spinach , Lemon Juice 
 Spinach , Macaroni 
 Spinach , Salt 
 Spinach , Pepper 
 Tomato Puree , Cumin 
 Tomato Puree , Chicken Stock 
 Tomato Puree , Harissa Spice 
 Tomato Puree , Chickpeas 
 Tomato Puree , Lemon Juice 
 Tomato Puree , Macaroni 
 Tomato Puree , Salt 
 Tomato Puree , Pepper 
 Cumin , Chicken Stock 
 Cumin , Harissa Spice 
 Cumin , Chickpeas 
 Cumin , Lemon Juice 
 Cumin , Macaroni 
 Cumin , Salt 
 Cumin , Pepper 
 Chicken Stock , Harissa Spice 
 Chicken Stock , Chickpeas 
 Chicken Stock , Lemon Juice 
 Chicken Stock , Macaroni 
 Chicken Stock , Salt 
 Chicken Stock , Pepper 
 Harissa Spice , Chickpeas 
 Harissa Spice , Lemon Juice 
 Harissa Spice , Macaroni 
 Harissa Spice , Salt 
 Harissa Spice , Pepper 
 Chickpeas , Lemon Juice 
 Chickpeas , Macaroni 
 Chickpeas , Salt 
 Chickpeas , Pepper 
 Lemon Juice , Macaroni 
 Lemon Juice , Salt 
 Lemon Juice , Pepper 
 Macaroni , Salt 
 Macaroni , Pepper 
 Salt , Pepper 
Broad Beans , Spring Onions 
Broad Beans , Garlic Clove 
Broad Beans , Parsley 
Broad Beans , Cumin 
Broad Beans , Baking Powder 
Broad Beans , Cayenne Pepper 
Broad Beans , Flour 
Broad Beans , Vegetable Oil 
 Spring Onions , Garlic Clove 
 Spring Onions , Parsley 
 Spring Onions , Cumin 
 Spring Onions , Baking Powder 
 Spring Onions , Cayenne Pepper 
 Spring Onions , Flour 
 Spring Onions , Vegetable Oil 
 Garlic Clove , Parsley 
 Garlic Clove , Cumin 
 Garlic Clove , Baking Powder 
 Garlic Clove , Cayenne Pepper 
 Garlic Clove , Flour 
 Garlic Clove , Vegetable Oil 
 Parsley , Cumin 
 Parsley , Baking Powder 
 Parsley , Cayenne Pepper 
 Parsley , Flour 
 Parsley , Vegetable Oil 
 Cumin , Baking Powder 
 Cumin , Cayenne Pepper 
 Cumin , Flour 
 Cumin , Vegetable Oil 
 Baking Powder , Cayenne Pepper 
 Baking Powder , Flour 
 Baking Powder , Vegetable Oil 
 Cayenne Pepper , Flour 
 Cayenne Pepper , Vegetable Oil 
 Flour , Vegetable Oil 
Beef , Onions 
Beef , Carrots 
Beef , Garlic 
Beef , Bay Leaf 
Beef , Red Wine 
Beef , Water 
Beef , Mustard 
Beef , Salt 
Beef , Pepper 
Beef , Paprika 
Beef , Vegetable Oil 
 Onions , Carrots 
 Onions , Garlic 
 Onions , Bay Leaf 
 Onions , Red Wine 
 Onions , Water 
 Onions , Mustard 
 Onions , Salt 
 Onions , Pepper 
 Onions , Paprika 
 Onions , Vegetable Oil 
 Carrots , Garlic 
 Carrots , Bay Leaf 
 Carrots , Red Wine 
 Carrots , Water 
 Carrots , Mustard 
 Carrots , Salt 
 Carrots , Pepper 
 Carrots , Paprika 
 Carrots , Vegetable Oil 
 Garlic , Bay Leaf 
 Garlic , Red Wine 
 Garlic , Water 
 Garlic , Mustard 
 Garlic , Salt 
 Garlic , Pepper 
 Garlic , Paprika 
 Garlic , Vegetable Oil 
 Bay Leaf , Red Wine 
 Bay Leaf , Water 
 Bay Leaf , Mustard 
 Bay Leaf , Salt 
 Bay Leaf , Pepper 
 Bay Leaf , Paprika 
 Bay Leaf , Vegetable Oil 
 Red Wine , Water 
 Red Wine , Mustard 
 Red Wine , Salt 
 Red Wine , Pepper 
 Red Wine , Paprika 
 Red Wine , Vegetable Oil 
 Water , Mustard 
 Water , Salt 
 Water , Pepper 
 Water , Paprika 
 Water , Vegetable Oil 
 Mustard , Salt 
 Mustard , Pepper 
 Mustard , Paprika 
 Mustard , Vegetable Oil 
 Salt , Pepper 
 Salt , Paprika 
 Salt , Vegetable Oil 
 Pepper , Paprika 
 Pepper , Vegetable Oil 
 Paprika , Vegetable Oil 
green red lentils , carrot 
green red lentils , onion 
green red lentils , zucchini 
green red lentils , coriander 
green red lentils , spinach 
green red lentils , lasagne sheets 
green red lentils , vegan butter 
green red lentils , flour 
green red lentils , soya milk 
green red lentils , mustard 
green red lentils , vinegar 
 carrot , onion 
 carrot , zucchini 
 carrot , coriander 
 carrot , spinach 
 carrot , lasagne sheets 
 carrot , vegan butter 
 carrot , flour 
 carrot , soya milk 
 carrot , mustard 
 carrot , vinegar 
 onion , zucchini 
 onion , coriander 
 onion , spinach 
 onion , lasagne sheets 
 onion , vegan butter 
 onion , flour 
 onion , soya milk 
 onion , mustard 
 onion , vinegar 
 zucchini , coriander 
 zucchini , spinach 
 zucchini , lasagne sheets 
 zucchini , vegan butter 
 zucchini , flour 
 zucchini , soya milk 
 zucchini , mustard 
 zucchini , vinegar 
 coriander , spinach 
 coriander , lasagne sheets 
 coriander , vegan butter 
 coriander , flour 
 coriander , soya milk 
 coriander , mustard 
 coriander , vinegar 
 spinach , lasagne sheets 
 spinach , vegan butter 
 spinach , flour 
 spinach , soya milk 
 spinach , mustard 
 spinach , vinegar 
 lasagne sheets , vegan butter 
 lasagne sheets , flour 
 lasagne sheets , soya milk 
 lasagne sheets , mustard 
 lasagne sheets , vinegar 
 vegan butter , flour 
 vegan butter , soya milk 
 vegan butter , mustard 
 vegan butter , vinegar 
 flour , soya milk 
 flour , mustard 
 flour , vinegar 
 soya milk , mustard 
 soya milk , vinegar 
 mustard , vinegar 
Pork , Rice Vermicelli 
Pork , Egg Rolls 
Pork , Challots 
Pork , Garlic 
Pork , Sugar 
Pork , Fish Sauce 
Pork , Soy sauce 
Pork , Pepper 
Pork , Olive Oil 
Pork , Cucumber 
Pork , Mint 
Pork , Peanuts 
 Rice Vermicelli , Egg Rolls 
 Rice Vermicelli , Challots 
 Rice Vermicelli , Garlic 
 Rice Vermicelli , Sugar 
 Rice Vermicelli , Fish Sauce 
 Rice Vermicelli , Soy sauce 
 Rice Vermicelli , Pepper 
 Rice Vermicelli , Olive Oil 
 Rice Vermicelli , Cucumber 
 Rice Vermicelli , Mint 
 Rice Vermicelli , Peanuts 
 Egg Rolls , Challots 
 Egg Rolls , Garlic 
 Egg Rolls , Sugar 
 Egg Rolls , Fish Sauce 
 Egg Rolls , Soy sauce 
 Egg Rolls , Pepper 
 Egg Rolls , Olive Oil 
 Egg Rolls , Cucumber 
 Egg Rolls , Mint 
 Egg Rolls , Peanuts 
 Challots , Garlic 
 Challots , Sugar 
 Challots , Fish Sauce 
 Challots , Soy sauce 
 Challots , Pepper 
 Challots , Olive Oil 
 Challots , Cucumber 
 Challots , Mint 
 Challots , Peanuts 
 Garlic , Sugar 
 Garlic , Fish Sauce 
 Garlic , Soy sauce 
 Garlic , Pepper 
 Garlic , Olive Oil 
 Garlic , Cucumber 
 Garlic , Mint 
 Garlic , Peanuts 
 Sugar , Fish Sauce 
 Sugar , Soy sauce 
 Sugar , Pepper 
